Transaction_ID,Customer_ID,Product_ID,Transaction_Date,Units_Sold,Discount_Applied,Revenue,Clicks,Impressions,Conversion_Rate,Category,Region,Ad_CTR,Ad_CPC,Ad_Spend
c5e6f6c7-cd91-4bf2-97d6-903687decd0d,Customer_15466,Product_100,2024-08-03,207,0.15,994.32,4,150,0.03,Home Appliances,North America,0.1202,1.46,175.49
ab19a43e-fe7d-4176-baeb-d46532915e97,Customer_10034,Product_143,2024-02-12,166,0.26,175.66,43,465,0.09,Clothing,Asia,0.075,0.55,41.25
91169500-7207-441e-bf5f-3331599a5761,Customer_18818,Product_687,2024-05-06,198,0.24,265.41,15,268,0.06,Electronics,Europe,0.0888,1.57,139.42
cbf201e3-f73e-4a4c-b5d0-20a3abded87b,Customer_1909,Product_94,2024-08-28,174,0.1,614.66,13,342,0.04,Home Appliances,Europe,0.0742,1.01,74.94
788147fb-b638-4404-b929-3e277ebca5f7,Customer_18813,Product_375,2024-05-06,166,0.12,383.06,16,358,0.04,Clothing,Asia,0.1719,0.84,144.4
dac29bb0-ceae-4d09-8747-4c84c03b5040,Customer_10095,Product_203,2024-11-05,217,0.02,783.33,6,124,0.05,Clothing,North America,0.1744,0.31,54.06
0071a479-5f62-465c-802b-8c15ab04ec17,Customer_3803,Product_385,2024-04-04,217,0.19,1064.73,10,325,0.03,Clothing,North America,0.193,1.95,376.35
7325e70d-9c59-407e-824e-e26647b1818e,Customer_13235,Product_847,2024-01-10,238,0.08,1589.06,5,400,0.01,Electronics,North America,0.0208,1.73,35.98
3ab825e8-2488-4509-a725-42cc9de1798f,Customer_2238,Product_10,2024-08-20,224,0.17,185.59,29,26,1.12,Toys,North America,0.048,0.48,23.04
c3c9f87c-e155-49ef-9373-337e7e23978e,Customer_2147,Product_420,2023-12-09,193,0.19,384.23,25,21,1.19,Toys,Europe,0.1767,0.16,28.27
af77441c-3687-4195-8bb1-50c1bd439512,Customer_14037,Product_493,2024-02-22,200,0.21,856.66,6,371,0.02,Electronics,Europe,0.1013,0.5,50.65
40c9bc9d-4290-4d06-a590-bc128003c697,Customer_7745,Product_206,2024-06-15,193,0.01,1923.97,28,468,0.06,Toys,Europe,0.1492,1.3,193.96
7a9fe675-8451-4a30-8d46-ae9d8c4fa20c,Customer_10343,Product_266,2024-11-18,214,0.21,200.08,11,261,0.04,Clothing,North America,0.0386,1.77,68.32
38714453-3b08-419f-a97e-0e66fd01bc52,Customer_18251,Product_437,2024-01-13,165,0.25,362.18,44,464,0.09,Books,Europe,0.1946,0.56,108.98
ac3bd549-e5eb-4990-add1-95901ff04eb1,Customer_2275,Product_303,2024-09-27,218,0.14,1506.79,31,315,0.1,Clothing,North America,0.0291,0.18,5.24
9c8f556f-615e-443a-bc56-fae1cfa9b2f6,Customer_867,Product_498,2024-07-21,159,0.08,1257.98,33,239,0.14,Home Appliances,Asia,0.1844,1.41,260.0
9f76abba-453a-4d62-a1f4-11928fbaf48f,Customer_8602,Product_338,2024-10-03,227,0.21,75.86,47,327,0.14,Toys,North America,0.1583,0.22,34.83
171e945d-4df5-498f-b511-8e9b1bfdd8bd,Customer_6744,Product_760,2024-03-18,204,0.04,420.55,36,200,0.18,Home Appliances,North America,0.1478,1.85,273.43
b13de1ca-a610-4b4b-b677-cfc493d34ba2,Customer_2097,Product_395,2024-03-20,235,0.04,608.93,47,311,0.15,Electronics,North America,0.0804,1.24,99.7
26d1061a-fbaf-4806-8cf3-8c1e63749c20,Customer_13092,Product_875,2024-02-20,176,0.02,739.31,45,146,0.31,Home Appliances,Europe,0.0101,0.63,6.36
be666456-7244-40e3-888d-82ece737f9cc,Customer_10684,Product_297,2023-12-25,199,0.24,469.36,7,74,0.09,Electronics,Europe,0.159,1.76,279.84
bd65520b-8156-4eba-b611-a8a3143c6513,Customer_17658,Product_498,2024-08-19,160,0.07,1695.54,16,300,0.05,Home Appliances,Asia,0.0235,0.33,7.76
d395b3f7-b7f3-46ea-8cb2-eb8cef49b232,Customer_13176,Product_427,2024-07-09,174,0.29,154.19,1,183,0.01,Toys,Asia,0.022,1.83,40.26
2bb8d73c-0315-4886-881d-65e59427e7ca,Customer_9099,Product_941,2024-03-10,197,0.23,154.35,3,410,0.01,Books,North America,0.103,1.58,162.74
6676d9de-7b80-487c-b04e-cf5578c3bf15,Customer_6171,Product_565,2024-09-18,191,0.28,110.97,31,188,0.16,Toys,Europe,0.0884,0.89,78.68
f8f3cef0-0260-42e3-a481-7f7bd727e8c6,Customer_4197,Product_240,2024-10-08,181,0.18,75.64,13,196,0.07,Electronics,Asia,0.1409,1.67,235.3
9c0756f2-4e8e-4697-b30b-61f3ab84ba77,Customer_1998,Product_988,2024-01-05,158,0.14,766.83,40,35,1.14,Home Appliances,Asia,0.1491,1.43,213.21
0b6841c6-84d5-4a83-a24f-4ccaf47c4c4e,Customer_15083,Product_362,2024-02-03,176,0.01,932.86,28,492,0.06,Home Appliances,Europe,0.1672,0.15,25.08
559a768c-45ce-4a14-981a-e27175b96576,Customer_4020,Product_110,2024-03-23,151,0.24,753.27,22,81,0.27,Books,Asia,0.1204,0.98,117.99
105bbc3f-8dc6-4aae-9283-061b5bdbf239,Customer_6413,Product_897,2024-04-27,218,0.03,1732.69,21,414,0.05,Clothing,North America,0.0962,0.63,60.61
a60c3eaa-8599-4c3c-b91c-9b95e1958e3a,Customer_2356,Product_376,2024-05-20,180,0.06,460.65,0,251,0.0,Electronics,Asia,0.0239,0.35,8.36
16a8a3c5-22ad-48d9-9b2f-b82663882c3d,Customer_8817,Product_494,2024-08-23,173,0.2,33.88,6,470,0.01,Home Appliances,Europe,0.138,1.1,151.8
3de406d7-db75-41eb-bab8-770f08fabb71,Customer_11980,Product_512,2024-05-21,175,0.1,1122.63,36,202,0.18,Home Appliances,Europe,0.1648,0.99,163.15
c6a540bc-88e6-45d6-98b9-a09e44265e4a,Customer_8157,Product_497,2024-10-02,158,0.08,590.7,15,487,0.03,Home Appliances,Asia,0.1577,1.7,268.09
b87c161f-20f9-42c2-8252-da9fa8edc5c7,Customer_10756,Product_1,2024-11-06,181,0.22,50.61,1,425,0.0,Electronics,Asia,0.173,0.49,84.77
8ff0f252-d084-41e7-a295-4fe73358ad60,Customer_14355,Product_118,2023-12-08,182,0.02,370.17,14,131,0.11,Clothing,Europe,0.1256,0.91,114.3
d23d5fed-b159-4c33-a299-67d13162cbef,Customer_18785,Product_857,2024-04-30,199,0.07,181.11,6,78,0.08,Electronics,Europe,0.1146,1.14,130.64
e948afad-5711-407c-8906-56c9ef8040b0,Customer_2777,Product_837,2024-01-06,173,0.12,394.52,43,380,0.11,Home Appliances,Europe,0.1004,0.55,55.22
cec4f446-52d4-4d0e-93bb-9d7be6049a2c,Customer_11659,Product_13,2024-01-11,174,0.02,68.35,42,190,0.22,Home Appliances,Europe,0.0383,0.85,32.56
42ae778b-619c-4bec-80ab-de1edc30a5d0,Customer_4440,Product_402,2024-03-25,158,0.11,798.4,47,288,0.16,Home Appliances,Asia,0.0698,0.46,32.11
1f612462-202a-4b4d-b467-19392184da72,Customer_14969,Product_135,2024-09-23,200,0.1,230.82,7,252,0.03,Electronics,Europe,0.1487,1.01,150.19
21bfd18c-c449-4f83-8b5e-7e1f7c1d1315,Customer_217,Product_977,2024-08-31,204,0.11,10.66,24,77,0.31,Home Appliances,North America,0.1842,0.62,114.2
9f66b6b9-b58f-47eb-a004-1609a254f682,Customer_11813,Product_877,2024-08-16,153,0.3,135.24,17,65,0.26,Books,Asia,0.1002,0.87,87.17
73f10b7e-12c6-4d0c-b42e-6e5ab3c1da8b,Customer_1153,Product_187,2023-12-16,217,0.03,95.86,40,394,0.1,Clothing,North America,0.0131,0.7,9.17
0d607457-db4e-44e2-9816-d7a4e6c7661c,Customer_2406,Product_562,2024-03-28,174,0.05,392.7,5,449,0.01,Toys,Asia,0.0674,0.86,57.96
6322e491-f004-416a-997c-b442bf378140,Customer_1835,Product_679,2024-06-26,197,0.24,397.84,11,184,0.06,Books,North America,0.0887,1.29,114.42
9758eb75-a0b6-43c5-a5ef-4745f4429e96,Customer_2669,Product_445,2024-02-13,165,0.04,380.32,30,387,0.08,Clothing,Asia,0.1326,0.67,88.84
d8b8b106-0386-4c0c-8047-65c269cb7d73,Customer_6334,Product_219,2024-06-03,198,0.05,1582.02,10,148,0.07,Books,North America,0.196,1.69,331.24
3524d5fc-c4c1-4f1c-9efe-5641d13a65d7,Customer_9893,Product_960,2024-01-16,191,0.27,698.68,1,274,0.0,Toys,Europe,0.191,0.35,66.85
bfa65a3c-cd49-4426-b771-e9fdccb850a3,Customer_11164,Product_202,2024-03-13,175,0.03,508.78,24,410,0.06,Toys,Asia,0.066,1.39,91.74
89135113-f7d5-4f51-aa9f-9825fae90812,Customer_4778,Product_940,2024-03-20,207,0.15,847.85,46,206,0.22,Home Appliances,North America,0.0263,1.56,41.03
4183793d-4616-42c0-9cb9-64b06f88b669,Customer_10381,Product_807,2024-10-04,192,0.26,1050.81,20,197,0.1,Toys,Europe,0.05,1.65,82.5
2384b321-f986-46ab-964e-df5e1f80fc34,Customer_4237,Product_545,2023-12-27,208,0.15,141.54,23,276,0.08,Home Appliances,North America,0.0703,1.52,106.86
5c41f15b-a513-41f8-ba92-081d95f3ac4f,Customer_7856,Product_204,2024-08-04,181,0.25,259.11,6,373,0.02,Electronics,Asia,0.1366,0.97,132.5
31eedfb7-6040-4f33-b23c-a02d158b4aa0,Customer_17245,Product_551,2024-07-21,183,0.25,1205.28,47,104,0.45,Electronics,Asia,0.1386,1.72,238.39
f855870d-c24c-4f77-8303-8c793c083b1d,Customer_16316,Product_493,2024-08-18,234,0.18,296.4,16,328,0.05,Electronics,North America,0.0592,1.23,72.82
6ef5e287-bc39-4668-a146-2d692915e6a1,Customer_11870,Product_558,2024-08-01,165,0.06,375.16,21,68,0.31,Books,Europe,0.0241,1.41,33.98
075d33f0-f788-48c2-82b6-434aad5ec531,Customer_7783,Product_730,2024-02-23,183,0.26,69.56,22,277,0.08,Electronics,Asia,0.0282,1.93,54.43
83d05c09-6adc-4bce-9b0c-500218e26bea,Customer_17121,Product_981,2024-03-07,150,0.07,140.93,14,486,0.03,Books,Asia,0.187,1.36,254.32
741a5e68-7239-411b-8c97-5c9a53d15656,Customer_19783,Product_286,2024-11-16,175,0.15,618.49,34,29,1.17,Toys,Asia,0.1014,1.12,113.57
fc20b443-3867-482c-807a-c637ea1571bb,Customer_13771,Product_339,2024-10-25,198,0.29,234.81,6,487,0.01,Electronics,Europe,0.0651,1.25,81.38
9413fe97-0625-4471-aff6-9dfb9292ab9c,Customer_12484,Product_734,2023-12-14,217,0.24,985.03,44,363,0.12,Clothing,North America,0.0145,1.86,26.97
4547b7d6-44f9-44ff-9730-f5a31fdfd794,Customer_787,Product_44,2024-10-26,173,0.27,329.41,37,218,0.17,Home Appliances,Europe,0.0257,0.69,17.73
bbf9cd3a-c322-40b6-aafa-dff29d2b2b16,Customer_10630,Product_689,2024-05-23,208,0.07,51.0,25,438,0.06,Home Appliances,North America,0.0893,1.78,158.95
37833961-583b-4d31-be90-0126e1f5157f,Customer_9273,Product_504,2024-03-08,214,0.25,122.26,18,17,1.06,Clothing,North America,0.036,1.7,61.2
54592b39-1cea-415a-a0df-ee2c320ec305,Customer_18414,Product_406,2024-09-04,165,0.29,343.24,2,14,0.14,Books,Europe,0.0669,0.37,24.75
d3096a62-4321-4dd7-8458-e783b17cb302,Customer_11315,Product_510,2024-02-14,204,0.17,214.81,47,129,0.36,Home Appliances,North America,0.102,0.38,38.76
f353dd90-e24c-476d-aa3e-5a5a129fa63d,Customer_9633,Product_519,2024-10-25,173,0.25,34.14,5,45,0.11,Toys,Asia,0.073,1.03,75.19
caee2e1b-0b12-4871-8274-d72d3e206434,Customer_5675,Product_61,2024-08-21,153,0.0,1935.52,34,125,0.27,Books,Asia,0.1178,1.59,187.3
265d9cf4-74c2-45d5-a7f0-79e21bb1aa5e,Customer_7802,Product_889,2024-09-14,174,0.2,18.19,6,218,0.03,Home Appliances,Europe,0.0756,0.32,24.19
55d1318e-4467-4209-8f50-c882424ba737,Customer_413,Product_822,2024-04-04,238,0.15,987.26,27,196,0.14,Electronics,North America,0.1311,0.97,127.17
72c6ac3f-cd40-4592-a4cc-3cd0e1e69d2f,Customer_16467,Product_76,2023-12-08,204,0.25,203.97,11,350,0.03,Home Appliances,North America,0.0667,1.83,122.06
8ca6678d-c3fc-4ea2-acf2-fdd8e29c5312,Customer_16437,Product_209,2024-10-05,173,0.3,85.69,43,434,0.1,Toys,Asia,0.1532,1.28,196.1
3e0c74a1-ee15-43d3-a8b8-7ab775482cbf,Customer_1207,Product_565,2024-06-16,189,0.29,54.71,20,55,0.36,Toys,Europe,0.0125,1.08,13.5
6edc5f7e-5aff-46a6-9ef3-b5f87d3e4ea5,Customer_18390,Product_191,2024-03-30,196,0.07,550.65,33,312,0.11,Books,North America,0.1453,1.65,239.74
80e6efdd-b4ca-419e-b8bd-1340809c094e,Customer_12812,Product_366,2024-04-17,180,0.2,34.5,38,313,0.12,Electronics,Asia,0.1848,1.92,354.82
17aa8e16-18c0-48ba-b98a-bf5172bc5d94,Customer_9954,Product_409,2024-04-07,217,0.14,903.62,4,201,0.02,Clothing,North America,0.1408,1.6,225.28
3cd4ede1-2ad0-4e04-a7de-043837568363,Customer_7459,Product_698,2023-12-26,181,0.13,308.12,9,118,0.08,Electronics,Asia,0.0928,0.83,77.02
6564a7be-f641-452c-aa38-714bf6bc58e9,Customer_11302,Product_986,2024-03-20,158,0.1,87.52,49,392,0.12,Home Appliances,Asia,0.0285,0.66,18.81
d686d857-df7a-480d-b340-cb57781984be,Customer_7365,Product_406,2024-09-17,168,0.04,1856.37,22,427,0.05,Books,Europe,0.0855,0.4,34.2
2b38f5f9-3419-4e3c-ab1e-8a4c36e05879,Customer_7632,Product_43,2024-01-11,167,0.26,652.64,48,414,0.12,Clothing,Asia,0.0813,0.56,45.53
3a0f6a8c-b882-4ea9-8a80-639ecce7cbdd,Customer_12509,Product_950,2024-04-11,166,0.14,327.56,17,50,0.34,Clothing,Asia,0.0411,0.43,17.67
8f0c684f-901c-455d-82b8-ee3e4241f05f,Customer_7930,Product_213,2024-05-20,157,0.03,342.94,14,286,0.05,Home Appliances,Asia,0.126,1.76,221.76
830f3019-4e0d-45d2-ac4b-6e6df737de62,Customer_243,Product_198,2023-12-17,165,0.17,388.94,16,84,0.19,Books,Europe,0.1002,1.08,108.22
56e0d513-b6aa-4aad-82de-394ca5582606,Customer_6308,Product_361,2024-01-10,183,0.1,1222.75,20,129,0.16,Clothing,Europe,0.0519,1.14,59.17
5ca9edb0-5758-4b06-af27-86e5020e1882,Customer_11197,Product_957,2024-01-29,199,0.14,81.22,36,334,0.11,Electronics,Europe,0.1817,0.36,65.41
deae9d6d-e1de-4bdf-8a49-03e37c3f29f3,Customer_16343,Product_480,2024-04-28,166,0.28,585.26,4,424,0.01,Books,Europe,0.0294,1.4,41.16
8639deb2-0ff8-4371-9230-35cadb48ee54,Customer_1201,Product_206,2024-06-12,228,0.07,1807.36,44,29,1.52,Toys,North America,0.1019,1.65,168.14
7260d8c2-24fd-4967-8663-f274f59c8242,Customer_2043,Product_236,2024-01-02,173,0.03,26.47,23,324,0.07,Home Appliances,Europe,0.1103,0.14,15.44
7abbf27a-d905-4aea-8449-b23bf1da2087,Customer_4046,Product_199,2024-10-04,167,0.27,792.96,32,78,0.41,Clothing,Asia,0.1722,1.53,263.47
0c31ba48-1496-4858-adf4-f55fef98d5f3,Customer_9429,Product_61,2024-06-28,150,0.21,382.27,22,78,0.28,Books,Asia,0.1782,1.17,208.49
8334b7eb-9e3f-49ca-ba72-6771e65c22e9,Customer_9014,Product_955,2024-11-17,208,0.06,1240.76,29,246,0.12,Home Appliances,North America,0.1515,0.15,22.72
810bd622-6383-44f0-81b0-93096b59c34b,Customer_2619,Product_818,2024-07-20,215,0.1,474.55,9,36,0.25,Clothing,North America,0.1927,0.82,158.01
0c7e90cd-774c-45cb-8bf8-c5c8354b2fe0,Customer_11624,Product_723,2024-08-10,167,0.19,1211.14,41,466,0.09,Clothing,Asia,0.1839,0.24,44.14
8ffd10b6-fff0-4c5b-8f6a-4ad98b24ff4c,Customer_2269,Product_328,2023-12-20,198,0.09,1442.82,19,47,0.4,Books,North America,0.1018,1.65,167.97
c44857ad-81d1-463f-a24e-dcfaac237bc2,Customer_11680,Product_829,2024-09-30,166,0.06,629.84,47,369,0.13,Books,Europe,0.0792,0.48,38.02
29ee755d-a0ac-4309-bc49-ca0754426455,Customer_10505,Product_294,2024-07-13,168,0.17,434.95,42,244,0.17,Books,Europe,0.1813,0.37,67.08
bc1ed7a7-9ec2-4deb-a8e2-1946a4a0293d,Customer_16143,Product_63,2024-05-15,176,0.27,687.95,45,147,0.31,Home Appliances,Europe,0.0364,1.32,48.05
0b2d79ec-08c3-46b2-8829-533430e31724,Customer_9630,Product_889,2024-03-23,208,0.23,35.02,30,464,0.06,Home Appliances,North America,0.033,1.67,55.11
0f5119d3-c5fb-435d-8dfa-c5691f407886,Customer_13390,Product_62,2024-10-13,173,0.26,102.25,17,60,0.28,Toys,Asia,0.1745,0.59,102.95
e3c3beeb-3631-4d76-9386-e1853b3dc5b0,Customer_8773,Product_141,2024-06-30,174,0.16,287.67,6,436,0.01,Home Appliances,Europe,0.0394,0.18,7.09
cf654c22-d8c4-4dde-a243-ec9bad50a8ee,Customer_7563,Product_803,2023-12-12,182,0.22,481.71,17,257,0.07,Electronics,Asia,0.0893,0.54,48.22
67e28dac-14af-47e2-99c2-83f5842d6888,Customer_11321,Product_813,2024-03-18,151,0.19,35.17,24,322,0.07,Books,Asia,0.0556,1.19,66.16
a894f13f-1ae5-40b6-8d05-357b42adbe73,Customer_9087,Product_845,2023-12-28,167,0.08,266.2,42,318,0.13,Books,Europe,0.0452,0.27,12.2
661c08be-4137-40b2-ae86-0775bcec2ec6,Customer_6530,Product_887,2024-04-15,167,0.09,243.84,17,183,0.09,Clothing,Asia,0.1417,1.13,160.12
6ad35431-fcc1-4508-8060-90d2a19c801d,Customer_5696,Product_904,2024-12-02,176,0.25,977.22,29,157,0.18,Home Appliances,Europe,0.1747,0.65,113.56
10f49c84-5b43-46db-9d61-312badbf8e65,Customer_5550,Product_577,2024-08-09,166,0.08,714.07,20,473,0.04,Clothing,Asia,0.0915,1.98,181.17
cac2e56c-be71-46b0-a885-a1c5347f362a,Customer_4150,Product_359,2024-10-10,173,0.29,333.59,12,204,0.06,Toys,Asia,0.1518,0.53,80.45
c9dabb9e-bf70-4642-bd19-7813c84aa57b,Customer_15886,Product_423,2024-08-26,173,0.14,16.91,35,185,0.19,Home Appliances,Europe,0.011,0.28,3.08
5af7e067-a205-4e8f-a2f5-d1ae117f1f1f,Customer_17697,Product_734,2024-01-15,185,0.27,1261.53,6,357,0.02,Clothing,Europe,0.0295,0.52,15.34
e339a2c0-9eaf-487d-8edc-14284a182fad,Customer_12458,Product_170,2024-02-24,176,0.11,1102.39,3,409,0.01,Home Appliances,Europe,0.1375,1.08,148.5
ad23c60a-219d-4fa7-b796-bb4e6a9dcb4d,Customer_12721,Product_220,2024-06-14,182,0.04,588.15,22,481,0.05,Clothing,Europe,0.0623,1.68,104.66
5bb72968-ae5c-4e34-9cf9-69f2b96a78dc,Customer_16977,Product_33,2024-05-18,199,0.24,240.6,36,30,1.2,Electronics,Europe,0.1454,0.87,126.5
52f08fb9-49de-4d1d-be24-2778fbf4c8c3,Customer_1044,Product_1000,2024-01-30,198,0.16,384.89,30,235,0.13,Electronics,Europe,0.0921,1.19,109.6
f048ba81-b0ab-4076-bd9b-6fbfb1ccd05f,Customer_17220,Product_887,2024-09-29,182,0.13,155.42,43,437,0.1,Clothing,Europe,0.1308,0.87,113.8
0cc29436-50fb-497d-a8f2-a0dd5b730c28,Customer_6902,Product_578,2024-03-20,183,0.08,167.67,4,427,0.01,Clothing,Europe,0.146,0.86,125.56
fbf6daf3-1ae5-40b7-915a-9878d99f870d,Customer_16227,Product_185,2024-03-13,153,0.17,1032.75,2,375,0.01,Books,Asia,0.1454,1.62,235.55
af4e3b2f-bc6a-4342-baf9-b383bd6bf681,Customer_125,Product_594,2024-10-24,235,0.22,559.17,46,176,0.26,Electronics,North America,0.1583,1.72,272.28
7cd62ec5-e8c6-4be5-8f34-d802c272932c,Customer_8468,Product_923,2024-06-14,195,0.15,420.79,22,227,0.1,Books,North America,0.0891,0.27,24.06
cd015459-24d1-451d-af21-017e81264e8d,Customer_13194,Product_107,2024-11-11,196,0.13,327.19,40,346,0.12,Books,North America,0.1101,0.28,30.83
a70fa59c-24db-4800-8695-f2a03f21946f,Customer_9250,Product_239,2024-01-31,181,0.01,405.3,29,43,0.67,Clothing,Europe,0.1747,1.96,342.41
f4b899f4-00cb-49ec-9c1e-25e6098ed333,Customer_3332,Product_599,2023-12-07,176,0.19,479.97,25,462,0.05,Home Appliances,Europe,0.0551,0.89,49.04
804cc59e-96f2-47dc-b0e3-7b983949eac5,Customer_7772,Product_589,2024-08-30,193,0.28,387.56,8,405,0.02,Toys,Europe,0.0417,1.23,51.29
d6dff4c8-532d-454f-ba0e-5a6538b41410,Customer_10234,Product_719,2024-10-19,150,0.01,109.09,38,220,0.17,Books,Asia,0.1019,1.42,144.7
91775dfe-786e-40fa-8092-8935984ef6c5,Customer_11212,Product_213,2024-01-16,160,0.22,1103.08,7,116,0.06,Home Appliances,Asia,0.0393,1.95,76.63
bd61822c-38d5-4b20-8e90-d59c3fde48ab,Customer_10405,Product_636,2024-10-18,181,0.03,54.11,43,433,0.1,Electronics,Asia,0.081,1.63,132.03
125bf8f1-38ce-4d60-9cf3-976f83b08f50,Customer_6439,Product_114,2024-10-10,173,0.24,148.97,9,157,0.06,Home Appliances,Europe,0.1431,0.19,27.19
d3a619d9-4029-46b7-9ad5-a6fff9b8ab7f,Customer_1359,Product_558,2024-03-04,150,0.21,315.3,19,43,0.44,Books,Asia,0.0697,0.39,27.18
c56eff95-76ea-441f-88d4-9c4fceb520e5,Customer_14445,Product_491,2024-08-19,199,0.26,45.51,21,433,0.05,Electronics,Europe,0.0913,0.35,31.96
e0f90300-a8cc-4473-9e4b-c42ae1e12331,Customer_13179,Product_22,2024-07-19,225,0.1,68.85,6,256,0.02,Toys,North America,0.1449,0.65,94.18
3aa0e315-6cfc-4966-a569-c2d027bb6053,Customer_7200,Product_310,2024-10-30,198,0.09,191.44,31,114,0.27,Electronics,Europe,0.1964,0.4,78.56
b4d60b39-d240-4685-a3c6-9dfbda5367ce,Customer_14812,Product_810,2024-03-14,237,0.16,522.19,25,85,0.29,Electronics,North America,0.0903,1.47,132.74
6dc6c0d4-fa47-41e4-8163-22c5271dda76,Customer_17351,Product_354,2024-08-06,189,0.15,243.2,3,285,0.01,Toys,Europe,0.0688,0.76,52.29
19684af8-ec48-4cb0-a6fd-86dbd4e354cc,Customer_761,Product_327,2024-01-18,185,0.19,95.55,28,224,0.12,Clothing,Europe,0.1207,0.95,114.66
3761fd60-a667-4022-aea9-3fec070427f4,Customer_1866,Product_871,2024-02-25,215,0.17,124.77,11,56,0.2,Clothing,North America,0.0198,0.61,12.08
1814c8d4-88ac-4535-9ec0-a95204613119,Customer_1615,Product_208,2024-03-29,201,0.3,572.24,27,31,0.87,Electronics,Europe,0.0233,0.95,22.14
a04c3c00-0833-4135-a8a3-adf866d8e151,Customer_3568,Product_589,2024-01-02,172,0.05,127.84,28,279,0.1,Toys,Asia,0.0861,1.91,164.45
eb5bfdc1-af91-4960-93fe-01a2e12de44d,Customer_2788,Product_611,2024-02-02,206,0.2,734.48,42,350,0.12,Home Appliances,North America,0.1754,1.99,349.05
548b60cb-a7f7-43e6-98ed-b3f62eda465e,Customer_16586,Product_984,2024-08-24,199,0.17,586.79,27,378,0.07,Electronics,Europe,0.1605,0.78,125.19
dfa6ff83-f9d4-40d9-bf48-12172859053c,Customer_2272,Product_816,2024-12-01,167,0.01,291.36,44,178,0.25,Books,Europe,0.1689,0.23,38.85
ac74cb02-4039-4c22-8022-7bb355c9628c,Customer_8800,Product_711,2024-04-11,176,0.01,1438.83,48,434,0.11,Home Appliances,Europe,0.0292,0.11,3.21
ba307021-4bea-4b96-bee6-d2231fb9d6d9,Customer_11616,Product_750,2024-06-24,195,0.23,204.54,35,176,0.2,Books,North America,0.0991,0.8,79.28
2044fecf-06b4-4be6-9503-5da2ee434b87,Customer_11349,Product_731,2024-10-26,158,0.15,108.46,13,411,0.03,Home Appliances,Asia,0.0146,1.56,22.78
8d6c525f-f61c-4892-b447-3e2caf1dbc5e,Customer_1861,Product_672,2024-04-20,168,0.19,1360.44,21,173,0.12,Clothing,Asia,0.0546,1.89,103.19
a9bc25a7-b238-496a-8f00-56e1c24559bb,Customer_9468,Product_203,2024-02-14,183,0.16,671.43,34,198,0.17,Clothing,Europe,0.0371,1.93,71.6
f63bdb43-8a58-4432-8343-02f4a41f71ce,Customer_1022,Product_844,2024-10-01,200,0.07,1273.77,27,231,0.12,Electronics,Europe,0.1064,1.35,143.64
60d94304-455e-4d46-a415-8ddf908ea93b,Customer_13359,Product_330,2024-05-21,204,0.25,250.75,26,490,0.05,Home Appliances,North America,0.1122,0.68,76.3
2a9163bc-0577-4cc6-9cd1-c0a415f954cc,Customer_14663,Product_160,2024-04-24,201,0.05,1849.65,15,269,0.06,Electronics,Europe,0.039,0.63,24.57
00d6bed0-cac8-42fb-b68c-872dc9471d5e,Customer_2799,Product_159,2024-08-25,185,0.3,1034.43,26,179,0.15,Clothing,Europe,0.1472,0.31,45.63
59ce1c33-4814-452b-b0c5-ad844b1df022,Customer_18055,Product_506,2023-12-29,208,0.21,568.64,28,208,0.13,Home Appliances,North America,0.0316,0.87,27.49
986c5c37-0549-4146-8395-f0b20dd1f727,Customer_17508,Product_335,2024-06-29,152,0.21,829.62,1,245,0.0,Books,Asia,0.1624,1.76,285.82
57fc7c93-9f84-4770-bf31-12d9736c374a,Customer_17790,Product_16,2024-11-29,716,0.28,3422.39,22,261,0.08,Electronics,North America,0.1932,0.84,162.29
62a88465-925a-4656-82e0-8af2640914a4,Customer_8371,Product_709,2024-10-15,201,0.12,1109.79,22,433,0.05,Electronics,Europe,0.0721,1.71,123.29
17ad7de8-76a4-4505-b0e5-42895b6a7e6b,Customer_13370,Product_501,2024-12-06,168,0.13,674.46,40,227,0.18,Clothing,Asia,0.123,0.64,78.72
c6d1943e-352d-4067-a41e-9f5bc9529af2,Customer_17858,Product_79,2023-12-10,183,0.11,1542.3,23,266,0.09,Electronics,Asia,0.1803,0.21,37.86
b2907d1b-b908-4f50-8847-6be2635fa4ec,Customer_5788,Product_553,2023-12-26,182,0.08,295.18,48,338,0.14,Electronics,Asia,0.0443,1.47,65.12
7943f008-9b06-4ad1-99cf-734273808309,Customer_4366,Product_721,2024-09-14,192,0.15,567.17,48,168,0.29,Toys,Europe,0.0608,0.97,58.98
97d17dc3-6641-4d6c-a6e7-7cce45cc2cd9,Customer_431,Product_864,2024-11-21,181,0.06,73.24,34,17,2.0,Clothing,Europe,0.0179,0.84,15.04
6b321510-c371-4465-a6a3-a3cfe1d18da0,Customer_13464,Product_964,2024-01-10,214,0.01,294.55,46,494,0.09,Clothing,North America,0.0875,0.45,39.38
1cc949e7-f5b4-413b-af59-69b3998e33d7,Customer_5330,Product_805,2024-06-19,196,0.16,626.39,49,99,0.49,Books,North America,0.12,0.86,103.2
b3bd0ffe-1848-4382-973a-8fd40453d561,Customer_18488,Product_205,2024-07-15,195,0.1,347.72,3,336,0.01,Books,North America,0.0457,0.68,31.08
673768a6-8a28-4326-92d9-f7a294a419fc,Customer_13979,Product_594,2024-05-20,235,0.01,709.71,32,161,0.2,Electronics,North America,0.053,1.43,75.79
